weekday,hour,dteday,sum_cnt,mean_cnt,min_cnt,max_cnt,std_cnt
Friday,5,2012-09-21,49,49.0,49,49,
Friday,5,2012-09-28,38,38.0,38,38,
Friday,5,2012-10-05,41,41.0,41,41,
Friday,5,2012-10-12,35,35.0,35,35,
Friday,5,2012-10-19,36,36.0,36,36,
Friday,5,2012-10-26,50,50.0,50,50,
Friday,5,2012-11-02,26,26.0,26,26,
Friday,5,2012-11-09,27,27.0,27,27,
Friday,5,2012-11-16,36,36.0,36,36,
Friday,5,2012-11-23,10,10.0,10,10,
Friday,5,2012-11-30,40,40.0,40,40,
Friday,5,2012-12-07,26,26.0,26,26,
Friday,5,2012-12-14,34,34.0,34,34,
Friday,5,2012-12-21,13,13.0,13,13,
Friday,5,2012-12-28,15,15.0,15,15,
Friday,6,2011-01-07,34,34.0,34,34,
Friday,6,2011-01-14,17,17.0,17,17,
Friday,6,2011-01-21,27,27.0,27,27,
Friday,6,2011-01-28,16,16.0,16,16,
Friday,6,2011-02-04,28,28.0,28,28,
Friday,6,2011-02-11,24,24.0,24,24,
Friday,6,2011-02-18,50,50.0,50,50,
Friday,6,2011-02-25,11,11.0,11,11,
Friday,6,2011-03-04,29,29.0,29,29,
Friday,6,2011-03-11,32,32.0,32,32,
Friday,6,2011-03-18,36,36.0,36,36,
Friday,6,2011-03-25,32,32.0,32,32,
Friday,6,2011-04-01,28,28.0,28,28,
Friday,6,2011-04-08,35,35.0,35,35,
Friday,6,2011-04-15,47,47.0,47,47,
Friday,6,2011-04-22,49,49.0,49,49,
Friday,6,2011-04-29,71,71.0,71,71,
Friday,6,2011-05-06,82,82.0,82,82,
Friday,6,2011-05-13,82,82.0,82,82,
Friday,6,2011-05-20,117,117.0,117,117,
Friday,6,2011-05-27,81,81.0,81,81,
Friday,6,2011-06-03,106,106.0,106,106,
Friday,6,2011-06-10,104,104.0,104,104,
Friday,6,2011-06-17,97,97.0,97,97,
Friday,6,2011-06-24,91,91.0,91,91,
Friday,6,2011-07-01,108,108.0,108,108,
Friday,6,2011-07-08,102,102.0,102,102,
Friday,6,2011-07-15,120,120.0,120,120,
Friday,6,2011-07-22,96,96.0,96,96,
Friday,6,2011-07-29,90,90.0,90,90,
Friday,6,2011-08-05,101,101.0,101,101,
Friday,6,2011-08-12,76,76.0,76,76,
Friday,6,2011-08-19,93,93.0,93,93,
Friday,6,2011-08-26,105,105.0,105,105,
Friday,6,2011-09-02,76,76.0,76,76,
Friday,6,2011-09-09,57,57.0,57,57,
Friday,6,2011-09-16,93,93.0,93,93,
Friday,6,2011-09-23,104,104.0,104,104,
Friday,6,2011-09-30,98,98.0,98,98,
Friday,6,2011-10-07,87,87.0,87,87,
Friday,6,2011-10-14,94,94.0,94,94,
Friday,6,2011-10-21,85,85.0,85,85,
Friday,6,2011-10-28,75,75.0,75,75,
Friday,6,2011-11-04,66,66.0,66,66,
Friday,6,2011-11-11,46,46.0,46,46,
Friday,6,2011-11-18,71,71.0,71,71,
Friday,6,2011-11-25,13,13.0,13,13,
Friday,6,2011-12-02,87,87.0,87,87,
Friday,6,2011-12-09,63,63.0,63,63,
Friday,6,2011-12-16,82,82.0,82,82,
Friday,6,2011-12-23,40,40.0,40,40,
Friday,6,2011-12-30,32,32.0,32,32,
Friday,6,2012-01-06,70,70.0,70,70,
Friday,6,2012-01-13,73,73.0,73,73,
Friday,6,2012-01-20,68,68.0,68,68,
Friday,6,2012-01-27,72,72.0,72,72,
Friday,6,2012-02-03,88,88.0,88,88,
Friday,6,2012-02-10,64,64.0,64,64,
Friday,6,2012-02-17,71,71.0,71,71,
Friday,6,2012-02-24,82,82.0,82,82,
Friday,6,2012-03-02,92,92.0,92,92,
Friday,6,2012-03-09,85,85.0,85,85,
Friday,6,2012-03-16,99,99.0,99,99,
Friday,6,2012-03-23,116,116.0,116,116,
Friday,6,2012-03-30,86,86.0,86,86,
Friday,6,2012-04-06,80,80.0,80,80,
Friday,6,2012-04-13,84,84.0,84,84,
Friday,6,2012-04-20,113,113.0,113,113,
Friday,6,2012-04-27,120,120.0,120,120,
Friday,6,2012-05-04,135,135.0,135,135,
Friday,6,2012-05-11,135,135.0,135,135,
Friday,6,2012-05-18,182,182.0,182,182,
Friday,6,2012-05-25,113,113.0,113,113,
Friday,6,2012-06-01,141,141.0,141,141,
Friday,6,2012-06-08,139,139.0,139,139,
Friday,6,2012-06-15,151,151.0,151,151,
Friday,6,2012-06-22,122,122.0,122,122,
Friday,6,2012-06-29,163,163.0,163,163,
Friday,6,2012-07-06,131,131.0,131,131,
Friday,6,2012-07-13,127,127.0,127,127,
Friday,6,2012-07-20,126,126.0,126,126,
Friday,6,2012-07-27,139,139.0,139,139,
Friday,6,2012-08-03,163,163.0,163,163,
Friday,6,2012-08-10,44,44.0,44,44,
Friday,6,2012-08-17,157,157.0,157,157,
Friday,6,2012-08-24,151,151.0,151,151,
Friday,6,2012-08-31,108,108.0,108,108,
Friday,6,2012-09-07,140,140.0,140,140,
Friday,6,2012-09-14,152,152.0,152,152,
Friday,6,2012-09-21,165,165.0,165,165,
Friday,6,2012-09-28,138,138.0,138,138,
Friday,6,2012-10-05,137,137.0,137,137,
Friday,6,2012-10-12,143,143.0,143,143,
Friday,6,2012-10-19,131,131.0,131,131,
Friday,6,2012-10-26,144,144.0,144,144,
Friday,6,2012-11-02,122,122.0,122,122,
Friday,6,2012-11-09,131,131.0,131,131,
Friday,6,2012-11-16,130,130.0,130,130,
Friday,6,2012-11-23,20,20.0,20,20,
Friday,6,2012-11-30,106,106.0,106,106,
Friday,6,2012-12-07,84,84.0,84,84,
Friday,6,2012-12-14,113,113.0,113,113,
Friday,6,2012-12-21,80,80.0,80,80,
Friday,6,2012-12-28,51,51.0,51,51,
Friday,7,2011-01-07,84,84.0,84,84,
Friday,7,2011-01-14,70,70.0,70,70,
Friday,7,2011-01-21,68,68.0,68,68,
Friday,7,2011-01-28,60,60.0,60,60,
Friday,7,2011-02-04,87,87.0,87,87,
Friday,7,2011-02-11,74,74.0,74,74,
Friday,7,2011-02-18,116,116.0,116,116,
Friday,7,2011-02-25,35,35.0,35,35,
Friday,7,2011-03-04,83,83.0,83,83,
Friday,7,2011-03-11,114,114.0,114,114,
Friday,7,2011-03-18,123,123.0,123,123,
Friday,7,2011-03-25,104,104.0,104,104,
Friday,7,2011-04-01,95,95.0,95,95,
Friday,7,2011-04-08,113,113.0,113,113,
Friday,7,2011-04-15,149,149.0,149,149,
Friday,7,2011-04-22,180,180.0,180,180,
Friday,7,2011-04-29,240,240.0,240,240,
Friday,7,2011-05-06,222,222.0,222,222,
Friday,7,2011-05-13,157,157.0,157,157,
Friday,7,2011-05-20,319,319.0,319,319,
Friday,7,2011-05-27,249,249.0,249,249,
Friday,7,2011-06-03,277,277.0,277,277,
Friday,7,2011-06-10,267,267.0,267,267,
Friday,7,2011-06-17,250,250.0,250,250,
Friday,7,2011-06-24,268,268.0,268,268,
Friday,7,2011-07-01,243,243.0,243,243,
Friday,7,2011-07-08,332,332.0,332,332,
Friday,7,2011-07-15,274,274.0,274,274,
Friday,7,2011-07-22,252,252.0,252,252,
Friday,7,2011-07-29,254,254.0,254,254,
Friday,7,2011-08-05,270,270.0,270,270,
Friday,7,2011-08-12,264,264.0,264,264,
Friday,7,2011-08-19,263,263.0,263,263,
Friday,7,2011-08-26,266,266.0,266,266,
Friday,7,2011-09-02,259,259.0,259,259,
Friday,7,2011-09-09,108,108.0,108,108,
Friday,7,2011-09-16,299,299.0,299,299,
Friday,7,2011-09-23,254,254.0,254,254,
Friday,7,2011-09-30,297,297.0,297,297,
Friday,7,2011-10-07,242,242.0,242,242,
Friday,7,2011-10-14,147,147.0,147,147,
Friday,7,2011-10-21,233,233.0,233,233,
Friday,7,2011-10-28,205,205.0,205,205,
Friday,7,2011-11-04,245,245.0,245,245,
Friday,7,2011-11-11,121,121.0,121,121,
Friday,7,2011-11-18,216,216.0,216,216,
Friday,7,2011-11-25,35,35.0,35,35,
Friday,7,2011-12-02,205,205.0,205,205,
Friday,7,2011-12-09,199,199.0,199,199,
Friday,7,2011-12-16,231,231.0,231,231,
Friday,7,2011-12-23,92,92.0,92,92,
Friday,7,2011-12-30,95,95.0,95,95,
Friday,7,2012-01-06,205,205.0,205,205,
Friday,7,2012-01-13,177,177.0,177,177,
Friday,7,2012-01-20,185,185.0,185,185,
Friday,7,2012-01-27,134,134.0,134,134,
Friday,7,2012-02-03,226,226.0,226,226,
Friday,7,2012-02-10,230,230.0,230,230,
Friday,7,2012-02-17,226,226.0,226,226,
Friday,7,2012-02-24,272,272.0,272,272,
Friday,7,2012-03-02,262,262.0,262,262,
Friday,7,2012-03-09,268,268.0,268,268,
Friday,7,2012-03-16,278,278.0,278,278,
Friday,7,2012-03-23,346,346.0,346,346,
Friday,7,2012-03-30,289,289.0,289,289,
Friday,7,2012-04-06,246,246.0,246,246,
Friday,7,2012-04-13,296,296.0,296,296,
Friday,7,2012-04-20,359,359.0,359,359,
Friday,7,2012-04-27,315,315.0,315,315,
Friday,7,2012-05-04,356,356.0,356,356,
Friday,7,2012-05-11,351,351.0,351,351,
Friday,7,2012-05-18,515,515.0,515,515,
Friday,7,2012-05-25,359,359.0,359,359,
Friday,7,2012-06-01,402,402.0,402,402,
Friday,7,2012-06-08,428,428.0,428,428,
Friday,7,2012-06-15,430,430.0,430,430,
Friday,7,2012-06-22,359,359.0,359,359,
Friday,7,2012-06-29,380,380.0,380,380,
Friday,7,2012-07-06,353,353.0,353,353,
Friday,7,2012-07-13,380,380.0,380,380,
Friday,7,2012-07-20,360,360.0,360,360,
Friday,7,2012-07-27,410,410.0,410,410,
Friday,7,2012-08-03,421,421.0,421,421,
Friday,7,2012-08-10,133,133.0,133,133,
Friday,7,2012-08-17,379,379.0,379,379,
Friday,7,2012-08-24,425,425.0,425,425,
Friday,7,2012-08-31,421,421.0,421,421,
Friday,7,2012-09-07,486,486.0,486,486,
Friday,7,2012-09-14,454,454.0,454,454,
Friday,7,2012-09-21,503,503.0,503,503,
Friday,7,2012-09-28,394,394.0,394,394,
Friday,7,2012-10-05,428,428.0,428,428,
Friday,7,2012-10-12,392,392.0,392,392,
Friday,7,2012-10-19,154,154.0,154,154,
Friday,7,2012-10-26,421,421.0,421,421,
Friday,7,2012-11-02,357,357.0,357,357,
Friday,7,2012-11-09,341,341.0,341,341,
Friday,7,2012-11-16,367,367.0,367,367,
Friday,7,2012-11-23,77,77.0,77,77,
Friday,7,2012-11-30,352,352.0,352,352,
Friday,7,2012-12-07,215,215.0,215,215,
Friday,7,2012-12-14,308,308.0,308,308,
Friday,7,2012-12-21,208,208.0,208,208,
Friday,7,2012-12-28,112,112.0,112,112,
Friday,8,2011-01-07,210,210.0,210,210,
Friday,8,2011-01-14,158,158.0,158,158,
Friday,8,2011-01-21,217,217.0,217,217,
Friday,8,2011-01-28,157,157.0,157,157,
Friday,8,2011-02-04,220,220.0,220,220,
Friday,8,2011-02-11,216,216.0,216,216,
Friday,8,2011-02-18,272,272.0,272,272,
Friday,8,2011-02-25,73,73.0,73,73,
Friday,8,2011-03-04,228,228.0,228,228,
Friday,8,2011-03-11,259,259.0,259,259,
Friday,8,2011-03-18,280,280.0,280,280,
Friday,8,2011-03-25,237,237.0,237,237,
Friday,8,2011-04-01,206,206.0,206,206,
Friday,8,2011-04-08,221,221.0,221,221,
Friday,8,2011-04-15,300,300.0,300,300,
Friday,8,2011-04-22,346,346.0,346,346,
Friday,8,2011-04-29,421,421.0,421,421,
Friday,8,2011-05-06,450,450.0,450,450,
Friday,8,2011-05-13,387,387.0,387,387,
Friday,8,2011-05-20,517,517.0,517,517,
Friday,8,2011-05-27,418,418.0,418,418,
Friday,8,2011-06-03,502,502.0,502,502,
Friday,8,2011-06-10,452,452.0,452,452,
Friday,8,2011-06-17,454,454.0,454,454,
Friday,8,2011-06-24,466,466.0,466,466,
Friday,8,2011-07-01,492,492.0,492,492,
Friday,8,2011-07-08,457,457.0,457,457,
Friday,8,2011-07-15,564,564.0,564,564,
Friday,8,2011-07-22,322,322.0,322,322,
Friday,8,2011-07-29,384,384.0,384,384,
Friday,8,2011-08-05,454,454.0,454,454,
Friday,8,2011-08-12,426,426.0,426,426,
Friday,8,2011-08-19,398,398.0,398,398,
Friday,8,2011-08-26,404,404.0,404,404,
Friday,8,2011-09-02,456,456.0,456,456,
Friday,8,2011-09-09,288,288.0,288,288,
Friday,8,2011-09-16,409,409.0,409,409,
Friday,8,2011-09-23,317,317.0,317,317,
Friday,8,2011-09-30,456,456.0,456,456,
Friday,8,2011-10-07,417,417.0,417,417,
Friday,8,2011-10-14,209,209.0,209,209,
Friday,8,2011-10-21,402,402.0,402,402,
Friday,8,2011-10-28,374,374.0,374,374,
Friday,8,2011-11-04,395,395.0,395,395,
Friday,8,2011-11-11,258,258.0,258,258,
Friday,8,2011-11-18,375,375.0,375,375,
Friday,8,2011-11-25,74,74.0,74,74,
Friday,8,2011-12-02,445,445.0,445,445,
Friday,8,2011-12-09,385,385.0,385,385,
Friday,8,2011-12-16,459,459.0,459,459,
Friday,8,2011-12-23,182,182.0,182,182,
Friday,8,2011-12-30,205,205.0,205,205,
Friday,8,2012-01-06,447,447.0,447,447,
Friday,8,2012-01-13,419,419.0,419,419,
Friday,8,2012-01-20,425,425.0,425,425,
Friday,8,2012-01-27,220,220.0,220,220,
Friday,8,2012-02-03,441,441.0,441,441,
Friday,8,2012-02-10,448,448.0,448,448,
Friday,8,2012-02-17,520,520.0,520,520,
Friday,8,2012-02-24,469,469.0,469,469,
Friday,8,2012-03-02,549,549.0,549,549,
Friday,8,2012-03-09,501,501.0,501,501,
Friday,8,2012-03-16,562,562.0,562,562,
Friday,8,2012-03-23,662,662.0,662,662,
Friday,8,2012-03-30,593,593.0,593,593,
Friday,8,2012-04-06,508,508.0,508,508,
Friday,8,2012-04-13,563,563.0,563,563,
Friday,8,2012-04-20,700,700.0,700,700,
Friday,8,2012-04-27,592,592.0,592,592,
Friday,8,2012-05-04,618,618.0,618,618,
Friday,8,2012-05-11,620,620.0,620,620,
Friday,8,2012-05-18,745,745.0,745,745,
Friday,8,2012-05-25,583,583.0,583,583,
Friday,8,2012-06-01,694,694.0,694,694,
Friday,8,2012-06-08,700,700.0,700,700,
Friday,8,2012-06-15,653,653.0,653,653,
Friday,8,2012-06-22,613,613.0,613,613,
Friday,8,2012-06-29,624,624.0,624,624,
Friday,8,2012-07-06,585,585.0,585,585,
Friday,8,2012-07-13,713,713.0,713,713,
Friday,8,2012-07-20,691,691.0,691,691,
Friday,8,2012-07-27,676,676.0,676,676,
Friday,8,2012-08-03,668,668.0,668,668,
Friday,8,2012-08-10,119,119.0,119,119,
Friday,8,2012-08-17,668,668.0,668,668,
Friday,8,2012-08-24,744,744.0,744,744,
Friday,8,2012-08-31,690,690.0,690,690,
Friday,8,2012-09-07,719,719.0,719,719,
Friday,8,2012-09-14,766,766.0,766,766,
Friday,8,2012-09-21,757,757.0,757,757,
Friday,8,2012-09-28,705,705.0,705,705,
Friday,8,2012-10-05,785,785.0,785,785,
Friday,8,2012-10-12,745,745.0,745,745,
Friday,8,2012-10-19,467,467.0,467,467,
Friday,8,2012-10-26,734,734.0,734,734,
Friday,8,2012-11-02,687,687.0,687,687,
Friday,8,2012-11-09,693,693.0,693,693,
Friday,8,2012-11-16,711,711.0,711,711,
Friday,8,2012-11-23,94,94.0,94,94,
Friday,8,2012-11-30,729,729.0,729,729,
Friday,8,2012-12-07,441,441.0,441,441,
Friday,8,2012-12-14,636,636.0,636,636,
Friday,8,2012-12-21,472,472.0,472,472,
Friday,8,2012-12-28,239,239.0,239,239,
Friday,9,2011-01-07,134,134.0,134,134,
Friday,9,2011-01-14,117,117.0,117,117,
Friday,9,2011-01-21,166,166.0,166,166,
Friday,9,2011-01-28,101,101.0,101,101,
Friday,9,2011-02-04,127,127.0,127,127,
Friday,9,2011-02-11,140,140.0,140,140,
Friday,9,2011-02-18,169,169.0,169,169,
Friday,9,2011-02-25,114,114.0,114,114,
Friday,9,2011-03-04,150,150.0,150,150,
Friday,9,2011-03-11,156,156.0,156,156,
Friday,9,2011-03-18,210,210.0,210,210,
Friday,9,2011-03-25,166,166.0,166,166,
Friday,9,2011-04-01,173,173.0,173,173,
Friday,9,2011-04-08,185,185.0,185,185,
Friday,9,2011-04-15,178,178.0,178,178,
Friday,9,2011-04-22,195,195.0,195,195,
Friday,9,2011-04-29,230,230.0,230,230,
Friday,9,2011-05-06,188,188.0,188,188,
Friday,9,2011-05-13,233,233.0,233,233,
Friday,9,2011-05-20,234,234.0,234,234,
Friday,9,2011-05-27,227,227.0,227,227,
Friday,9,2011-06-03,230,230.0,230,230,
Friday,9,2011-06-10,213,213.0,213,213,
Friday,9,2011-06-17,224,224.0,224,224,
Friday,9,2011-06-24,231,231.0,231,231,
Friday,9,2011-07-01,260,260.0,260,260,
Friday,9,2011-07-08,241,241.0,241,241,
Friday,9,2011-07-15,207,207.0,207,207,
Friday,9,2011-07-22,208,208.0,208,208,
Friday,9,2011-07-29,179,179.0,179,179,
Friday,9,2011-08-05,226,226.0,226,226,
Friday,9,2011-08-12,205,205.0,205,205,
Friday,9,2011-08-19,218,218.0,218,218,
Friday,9,2011-08-26,230,230.0,230,230,
Friday,9,2011-09-02,220,220.0,220,220,
Friday,9,2011-09-09,136,136.0,136,136,
Friday,9,2011-09-16,210,210.0,210,210,
Friday,9,2011-09-23,111,111.0,111,111,
Friday,9,2011-09-30,237,237.0,237,237,
Friday,9,2011-10-07,241,241.0,241,241,
Friday,9,2011-10-14,180,180.0,180,180,
Friday,9,2011-10-21,222,222.0,222,222,
Friday,9,2011-10-28,229,229.0,229,229,
Friday,9,2011-11-04,254,254.0,254,254,
Friday,9,2011-11-11,201,201.0,201,201,
Friday,9,2011-11-18,213,213.0,213,213,
Friday,9,2011-11-25,95,95.0,95,95,
Friday,9,2011-12-02,246,246.0,246,246,
Friday,9,2011-12-09,264,264.0,264,264,
Friday,9,2011-12-16,243,243.0,243,243,
Friday,9,2011-12-23,156,156.0,156,156,
Friday,9,2011-12-30,194,194.0,194,194,
Friday,9,2012-01-06,241,241.0,241,241,
Friday,9,2012-01-13,214,214.0,214,214,
Friday,9,2012-01-20,263,263.0,263,263,
Friday,9,2012-01-27,107,107.0,107,107,
Friday,9,2012-02-03,270,270.0,270,270,
Friday,9,2012-02-10,275,275.0,275,275,
Friday,9,2012-02-17,283,283.0,283,283,
Friday,9,2012-02-24,244,244.0,244,244,
Friday,9,2012-03-02,314,314.0,314,314,
Friday,9,2012-03-09,284,284.0,284,284,
Friday,9,2012-03-16,312,312.0,312,312,
Friday,9,2012-03-23,380,380.0,380,380,
Friday,9,2012-03-30,321,321.0,321,321,
Friday,9,2012-04-06,376,376.0,376,376,
Friday,9,2012-04-13,330,330.0,330,330,
Friday,9,2012-04-20,359,359.0,359,359,
Friday,9,2012-04-27,334,334.0,334,334,
Friday,9,2012-05-04,294,294.0,294,294,
Friday,9,2012-05-11,322,322.0,322,322,
Friday,9,2012-05-18,361,361.0,361,361,
Friday,9,2012-05-25,340,340.0,340,340,
Friday,9,2012-06-01,298,298.0,298,298,
Friday,9,2012-06-08,382,382.0,382,382,
Friday,9,2012-06-15,366,366.0,366,366,
Friday,9,2012-06-22,333,333.0,333,333,
Friday,9,2012-06-29,300,300.0,300,300,
Friday,9,2012-07-06,304,304.0,304,304,
Friday,9,2012-07-13,414,414.0,414,414,
Friday,9,2012-07-20,373,373.0,373,373,
Friday,9,2012-07-27,363,363.0,363,363,
Friday,9,2012-08-03,396,396.0,396,396,
Friday,9,2012-08-10,220,220.0,220,220,
Friday,9,2012-08-17,378,378.0,378,378,
Friday,9,2012-08-24,389,389.0,389,389,
Friday,9,2012-08-31,398,398.0,398,398,
Friday,9,2012-09-07,344,344.0,344,344,
Friday,9,2012-09-14,347,347.0,347,347,
Friday,9,2012-09-21,383,383.0,383,383,
Friday,9,2012-09-28,426,426.0,426,426,
Friday,9,2012-10-05,384,384.0,384,384,
Friday,9,2012-10-12,400,400.0,400,400,
Friday,9,2012-10-19,389,389.0,389,389,
Friday,9,2012-10-26,403,403.0,403,403,
Friday,9,2012-11-02,382,382.0,382,382,
Friday,9,2012-11-09,327,327.0,327,327,
Friday,9,2012-11-16,351,351.0,351,351,
Friday,9,2012-11-23,112,112.0,112,112,
Friday,9,2012-11-30,330,330.0,330,330,
Friday,9,2012-12-07,301,301.0,301,301,
Friday,9,2012-12-14,343,343.0,343,343,
Friday,9,2012-12-21,267,267.0,267,267,
Friday,9,2012-12-28,191,191.0,191,191,
Friday,10,2011-01-07,63,63.0,63,63,
Friday,10,2011-01-14,44,44.0,44,44,
Friday,10,2011-01-21,63,63.0,63,63,
Friday,10,2011-01-28,49,49.0,49,49,
Friday,10,2011-02-04,51,51.0,51,51,
Friday,10,2011-02-11,44,44.0,44,44,
Friday,10,2011-02-18,95,95.0,95,95,
Friday,10,2011-02-25,49,49.0,49,49,
Friday,10,2011-03-04,66,66.0,66,66,
Friday,10,2011-03-11,78,78.0,78,78,
Friday,10,2011-03-18,117,117.0,117,117,
Friday,10,2011-03-25,68,68.0,68,68,
Friday,10,2011-04-01,75,75.0,75,75,
Friday,10,2011-04-08,73,73.0,73,73,
Friday,10,2011-04-15,122,122.0,122,122,
Friday,10,2011-04-22,136,136.0,136,136,
Friday,10,2011-04-29,156,156.0,156,156,
Friday,10,2011-05-06,127,127.0,127,127,
Friday,10,2011-05-13,130,130.0,130,130,
Friday,10,2011-05-20,148,148.0,148,148,
Friday,10,2011-05-27,153,153.0,153,153,
Friday,10,2011-06-03,161,161.0,161,161,
Friday,10,2011-06-10,111,111.0,111,111,
Friday,10,2011-06-17,170,170.0,170,170,
Friday,10,2011-06-24,145,145.0,145,145,
Friday,10,2011-07-01,170,170.0,170,170,
Friday,10,2011-07-08,138,138.0,138,138,
Friday,10,2011-07-15,166,166.0,166,166,
Friday,10,2011-07-22,115,115.0,115,115,
Friday,10,2011-07-29,106,106.0,106,106,
Friday,10,2011-08-05,163,163.0,163,163,
Friday,10,2011-08-12,130,130.0,130,130,
Friday,10,2011-08-19,165,165.0,165,165,
Friday,10,2011-08-26,123,123.0,123,123,
Friday,10,2011-09-02,140,140.0,140,140,
Friday,10,2011-09-09,29,29.0,29,29,
Friday,10,2011-09-16,140,140.0,140,140,
Friday,10,2011-09-23,35,35.0,35,35,
Friday,10,2011-09-30,168,168.0,168,168,
Friday,10,2011-10-07,174,174.0,174,174,
Friday,10,2011-10-14,125,125.0,125,125,
Friday,10,2011-10-21,138,138.0,138,138,
Friday,10,2011-10-28,130,130.0,130,130,
Friday,10,2011-11-04,134,134.0,134,134,
Friday,10,2011-11-11,200,200.0,200,200,
Friday,10,2011-11-18,115,115.0,115,115,
Friday,10,2011-11-25,142,142.0,142,142,
Friday,10,2011-12-02,105,105.0,105,105,
Friday,10,2011-12-09,126,126.0,126,126,
Friday,10,2011-12-16,132,132.0,132,132,
Friday,10,2011-12-23,104,104.0,104,104,
Friday,10,2011-12-30,118,118.0,118,118,
Friday,10,2012-01-06,116,116.0,116,116,
Friday,10,2012-01-13,103,103.0,103,103,
Friday,10,2012-01-20,97,97.0,97,97,
Friday,10,2012-01-27,126,126.0,126,126,
Friday,10,2012-02-03,129,129.0,129,129,
Friday,10,2012-02-10,124,124.0,124,124,
Friday,10,2012-02-17,116,116.0,116,116,
Friday,10,2012-02-24,141,141.0,141,141,
Friday,10,2012-03-02,132,132.0,132,132,
Friday,10,2012-03-09,159,159.0,159,159,
Friday,10,2012-03-16,180,180.0,180,180,
Friday,10,2012-03-23,275,275.0,275,275,
Friday,10,2012-03-30,187,187.0,187,187,
Friday,10,2012-04-06,238,238.0,238,238,
Friday,10,2012-04-13,192,192.0,192,192,
Friday,10,2012-04-20,237,237.0,237,237,
Friday,10,2012-04-27,236,236.0,236,236,
Friday,10,2012-05-04,199,199.0,199,199,
Friday,10,2012-05-11,210,210.0,210,210,
Friday,10,2012-05-18,255,255.0,255,255,
Friday,10,2012-05-25,232,232.0,232,232,
Friday,10,2012-06-01,204,204.0,204,204,
Friday,10,2012-06-08,249,249.0,249,249,
Friday,10,2012-06-15,216,216.0,216,216,
Friday,10,2012-06-22,185,185.0,185,185,
Friday,10,2012-06-29,171,171.0,171,171,
Friday,10,2012-07-06,210,210.0,210,210,
Friday,10,2012-07-13,268,268.0,268,268,
Friday,10,2012-07-20,233,233.0,233,233,
Friday,10,2012-07-27,231,231.0,231,231,
Friday,10,2012-08-03,249,249.0,249,249,
Friday,10,2012-08-10,193,193.0,193,193,
Friday,10,2012-08-17,231,231.0,231,231,
Friday,10,2012-08-24,262,262.0,262,262,
Friday,10,2012-08-31,256,256.0,256,256,
Friday,10,2012-09-07,224,224.0,224,224,
Friday,10,2012-09-14,246,246.0,246,246,
Friday,10,2012-09-21,225,225.0,225,225,
Friday,10,2012-09-28,245,245.0,245,245,
Friday,10,2012-10-05,260,260.0,260,260,
Friday,10,2012-10-12,275,275.0,275,275,
Friday,10,2012-10-19,224,224.0,224,224,
Friday,10,2012-10-26,197,197.0,197,197,
Friday,10,2012-11-02,204,204.0,204,204,
Friday,10,2012-11-09,197,197.0,197,197,
Friday,10,2012-11-16,198,198.0,198,198,
Friday,10,2012-11-23,201,201.0,201,201,
Friday,10,2012-11-30,169,169.0,169,169,
Friday,10,2012-12-07,166,166.0,166,166,
Friday,10,2012-12-14,190,190.0,190,190,
Friday,10,2012-12-21,154,154.0,154,154,
Friday,10,2012-12-28,162,162.0,162,162,
Friday,11,2011-01-07,67,67.0,67,67,
Friday,11,2011-01-14,53,53.0,53,53,
Friday,11,2011-01-21,59,59.0,59,59,
Friday,11,2011-01-28,30,30.0,30,30,
Friday,11,2011-02-04,64,64.0,64,64,
Friday,11,2011-02-11,64,64.0,64,64,
Friday,11,2011-02-18,113,113.0,113,113,
Friday,11,2011-02-25,59,59.0,59,59,
Friday,11,2011-03-04,89,89.0,89,89,
Friday,11,2011-03-11,81,81.0,81,81,
Friday,11,2011-03-18,159,159.0,159,159,
Friday,11,2011-03-25,75,75.0,75,75,
Friday,11,2011-04-01,89,89.0,89,89,
Friday,11,2011-04-08,98,98.0,98,98,
Friday,11,2011-04-15,136,136.0,136,136,
Friday,11,2011-04-22,106,106.0,106,106,
Friday,11,2011-04-29,157,157.0,157,157,
Friday,11,2011-05-06,165,165.0,165,165,
Friday,11,2011-05-13,146,146.0,146,146,
Friday,11,2011-05-20,196,196.0,196,196,
Friday,11,2011-05-27,166,166.0,166,166,
Friday,11,2011-06-03,192,192.0,192,192,
Friday,11,2011-06-10,153,153.0,153,153,
Friday,11,2011-06-17,181,181.0,181,181,
Friday,11,2011-06-24,203,203.0,203,203,
Friday,11,2011-07-01,214,214.0,214,214,
Friday,11,2011-07-08,165,165.0,165,165,
Friday,11,2011-07-15,210,210.0,210,210,
Friday,11,2011-07-22,109,109.0,109,109,
Friday,11,2011-07-29,161,161.0,161,161,
Friday,11,2011-08-05,147,147.0,147,147,
Friday,11,2011-08-12,156,156.0,156,156,
Friday,11,2011-08-19,165,165.0,165,165,
Friday,11,2011-08-26,214,214.0,214,214,
Friday,11,2011-09-02,192,192.0,192,192,
Friday,11,2011-09-09,72,72.0,72,72,
Friday,11,2011-09-16,179,179.0,179,179,
Friday,11,2011-09-23,21,21.0,21,21,
Friday,11,2011-09-30,217,217.0,217,217,
Friday,11,2011-10-07,230,230.0,230,230,
Friday,11,2011-10-14,87,87.0,87,87,
Friday,11,2011-10-21,174,174.0,174,174,
Friday,11,2011-10-28,168,168.0,168,168,
Friday,11,2011-11-04,162,162.0,162,162,
Friday,11,2011-11-11,170,170.0,170,170,
Friday,11,2011-11-18,140,140.0,140,140,
