day_type,hour,dteday,sum_cnt,mean_cnt,min_cnt,max_cnt
Weekend,7,2011-05-08,23,23.0,23,23
Weekend,7,2011-05-14,32,32.0,32,32
Weekend,7,2011-05-15,42,42.0,42,42
Weekend,7,2011-05-21,43,43.0,43,43
Weekend,7,2011-05-22,40,40.0,40,40
Weekend,7,2011-05-28,50,50.0,50,50
Weekend,7,2011-05-29,30,30.0,30,30
Weekend,7,2011-06-04,87,87.0,87,87
Weekend,7,2011-06-05,27,27.0,27,27
Weekend,7,2011-06-11,68,68.0,68,68
Weekend,7,2011-06-12,34,34.0,34,34
Weekend,7,2011-06-18,57,57.0,57,57
Weekend,7,2011-06-19,71,71.0,71,71
Weekend,7,2011-06-25,42,42.0,42,42
Weekend,7,2011-06-26,51,51.0,51,51
Weekend,7,2011-07-02,45,45.0,45,45
Weekend,7,2011-07-03,25,25.0,25,25
Weekend,7,2011-07-09,71,71.0,71,71
Weekend,7,2011-07-10,65,65.0,65,65
Weekend,7,2011-07-16,52,52.0,52,52
Weekend,7,2011-07-17,50,50.0,50,50
Weekend,7,2011-07-23,45,45.0,45,45
Weekend,7,2011-07-24,35,35.0,35,35
Weekend,7,2011-07-30,42,42.0,42,42
Weekend,7,2011-07-31,45,45.0,45,45
Weekend,7,2011-08-06,63,63.0,63,63
Weekend,7,2011-08-07,39,39.0,39,39
Weekend,7,2011-08-13,44,44.0,44,44
Weekend,7,2011-08-14,24,24.0,24,24
Weekend,7,2011-08-20,44,44.0,44,44
Weekend,7,2011-08-21,31,31.0,31,31
Weekend,7,2011-08-27,28,28.0,28,28
Weekend,7,2011-08-28,1,1.0,1,1
Weekend,7,2011-09-03,38,38.0,38,38
Weekend,7,2011-09-04,30,30.0,30,30
Weekend,7,2011-09-10,52,52.0,52,52
Weekend,7,2011-09-11,37,37.0,37,37
Weekend,7,2011-09-17,37,37.0,37,37
Weekend,7,2011-09-18,44,44.0,44,44
Weekend,7,2011-09-24,46,46.0,46,46
Weekend,7,2011-09-25,38,38.0,38,38
Weekend,7,2011-10-01,36,36.0,36,36
Weekend,7,2011-10-02,29,29.0,29,29
Weekend,7,2011-10-08,73,73.0,73,73
Weekend,7,2011-10-09,44,44.0,44,44
Weekend,7,2011-10-15,57,57.0,57,57
Weekend,7,2011-10-16,48,48.0,48,48
Weekend,7,2011-10-22,57,57.0,57,57
Weekend,7,2011-10-23,21,21.0,21,21
Weekend,7,2011-10-29,7,7.0,7,7
Weekend,7,2011-10-30,22,22.0,22,22
Weekend,7,2011-11-05,34,34.0,34,34
Weekend,7,2011-11-06,28,28.0,28,28
Weekend,7,2011-11-12,27,27.0,27,27
Weekend,7,2011-11-13,43,43.0,43,43
Weekend,7,2011-11-19,41,41.0,41,41
Weekend,7,2011-11-20,23,23.0,23,23
Weekend,7,2011-11-26,17,17.0,17,17
Weekend,7,2011-11-27,23,23.0,23,23
Weekend,7,2011-12-03,26,26.0,26,26
Weekend,7,2011-12-04,26,26.0,26,26
Weekend,7,2011-12-10,11,11.0,11,11
Weekend,7,2011-12-11,31,31.0,31,31
Weekend,7,2011-12-17,20,20.0,20,20
Weekend,7,2011-12-18,12,12.0,12,12
Weekend,7,2011-12-24,10,10.0,10,10
Weekend,7,2011-12-25,4,4.0,4,4
Weekend,7,2011-12-31,19,19.0,19,19
Weekend,7,2012-01-01,7,7.0,7,7
Weekend,7,2012-01-07,20,20.0,20,20
Weekend,7,2012-01-08,24,24.0,24,24
Weekend,7,2012-01-14,24,24.0,24,24
Weekend,7,2012-01-15,17,17.0,17,17
Weekend,7,2012-01-21,13,13.0,13,13
Weekend,7,2012-01-22,13,13.0,13,13
Weekend,7,2012-01-28,31,31.0,31,31
Weekend,7,2012-01-29,12,12.0,12,12
Weekend,7,2012-02-04,28,28.0,28,28
Weekend,7,2012-02-05,16,16.0,16,16
Weekend,7,2012-02-11,19,19.0,19,19
Weekend,7,2012-02-12,18,18.0,18,18
Weekend,7,2012-02-18,41,41.0,41,41
Weekend,7,2012-02-19,14,14.0,14,14
Weekend,7,2012-02-25,23,23.0,23,23
Weekend,7,2012-02-26,22,22.0,22,22
Weekend,7,2012-03-03,16,16.0,16,16
Weekend,7,2012-03-04,23,23.0,23,23
Weekend,7,2012-03-10,40,40.0,40,40
Weekend,7,2012-03-11,17,17.0,17,17
Weekend,7,2012-03-17,86,86.0,86,86
Weekend,7,2012-03-18,42,42.0,42,42
Weekend,7,2012-03-24,70,70.0,70,70
Weekend,7,2012-03-25,39,39.0,39,39
Weekend,7,2012-03-31,44,44.0,44,44
Weekend,7,2012-04-01,84,84.0,84,84
Weekend,7,2012-04-07,54,54.0,54,54
Weekend,7,2012-04-08,37,37.0,37,37
Weekend,7,2012-04-14,64,64.0,64,64
Weekend,7,2012-04-15,46,46.0,46,46
Weekend,7,2012-04-21,76,76.0,76,76
Weekend,7,2012-04-22,24,24.0,24,24
Weekend,7,2012-04-28,55,55.0,55,55
Weekend,7,2012-04-29,27,27.0,27,27
Weekend,7,2012-05-05,87,87.0,87,87
Weekend,7,2012-05-06,36,36.0,36,36
Weekend,7,2012-05-12,67,67.0,67,67
Weekend,7,2012-05-13,60,60.0,60,60
Weekend,7,2012-05-19,95,95.0,95,95
Weekend,7,2012-05-20,90,90.0,90,90
Weekend,7,2012-05-26,54,54.0,54,54
Weekend,7,2012-05-27,52,52.0,52,52
Weekend,7,2012-06-02,86,86.0,86,86
Weekend,7,2012-06-03,35,35.0,35,35
Weekend,7,2012-06-09,87,87.0,87,87
Weekend,7,2012-06-10,62,62.0,62,62
Weekend,7,2012-06-16,78,78.0,78,78
Weekend,7,2012-06-17,48,48.0,48,48
Weekend,7,2012-06-23,78,78.0,78,78
Weekend,7,2012-06-24,71,71.0,71,71
Weekend,7,2012-06-30,92,92.0,92,92
Weekend,7,2012-07-01,50,50.0,50,50
Weekend,7,2012-07-07,71,71.0,71,71
Weekend,7,2012-07-08,52,52.0,52,52
Weekend,7,2012-07-14,48,48.0,48,48
Weekend,7,2012-07-15,47,47.0,47,47
Weekend,7,2012-07-21,37,37.0,37,37
Weekend,7,2012-07-22,38,38.0,38,38
Weekend,7,2012-07-28,76,76.0,76,76
Weekend,7,2012-07-29,40,40.0,40,40
Weekend,7,2012-08-04,67,67.0,67,67
Weekend,7,2012-08-05,68,68.0,68,68
Weekend,7,2012-08-11,62,62.0,62,62
Weekend,7,2012-08-12,39,39.0,39,39
Weekend,7,2012-08-18,64,64.0,64,64
Weekend,7,2012-08-19,41,41.0,41,41
Weekend,7,2012-08-25,102,102.0,102,102
Weekend,7,2012-08-26,34,34.0,34,34
Weekend,7,2012-09-01,66,66.0,66,66
Weekend,7,2012-09-02,42,42.0,42,42
Weekend,7,2012-09-08,82,82.0,82,82
Weekend,7,2012-09-09,70,70.0,70,70
Weekend,7,2012-09-15,73,73.0,73,73
Weekend,7,2012-09-16,71,71.0,71,71
Weekend,7,2012-09-22,77,77.0,77,77
Weekend,7,2012-09-23,57,57.0,57,57
Weekend,7,2012-09-29,73,73.0,73,73
Weekend,7,2012-09-30,57,57.0,57,57
Weekend,7,2012-10-06,84,84.0,84,84
Weekend,7,2012-10-07,35,35.0,35,35
Weekend,7,2012-10-13,70,70.0,70,70
Weekend,7,2012-10-14,51,51.0,51,51
Weekend,7,2012-10-20,65,65.0,65,65
Weekend,7,2012-10-21,56,56.0,56,56
Weekend,7,2012-10-27,86,86.0,86,86
Weekend,7,2012-10-28,65,65.0,65,65
Weekend,7,2012-11-03,59,59.0,59,59
Weekend,7,2012-11-04,50,50.0,50,50
Weekend,7,2012-11-10,71,71.0,71,71
Weekend,7,2012-11-11,68,68.0,68,68
Weekend,7,2012-11-17,78,78.0,78,78
Weekend,7,2012-11-18,42,42.0,42,42
Weekend,7,2012-11-24,25,25.0,25,25
Weekend,7,2012-11-25,21,21.0,21,21
Weekend,7,2012-12-01,63,63.0,63,63
Weekend,7,2012-12-02,31,31.0,31,31
Weekend,7,2012-12-08,39,39.0,39,39
Weekend,7,2012-12-09,23,23.0,23,23
Weekend,7,2012-12-15,48,48.0,48,48
Weekend,7,2012-12-16,27,27.0,27,27
Weekend,7,2012-12-22,20,20.0,20,20
Weekend,7,2012-12-23,19,19.0,19,19
Weekend,7,2012-12-29,18,18.0,18,18
Weekend,7,2012-12-30,13,13.0,13,13
Weekend,8,2011-01-01,8,8.0,8,8
Weekend,8,2011-01-02,8,8.0,8,8
Weekend,8,2011-01-08,15,15.0,15,15
Weekend,8,2011-01-09,10,10.0,10,10
Weekend,8,2011-01-15,23,23.0,23,23
Weekend,8,2011-01-16,18,18.0,18,18
Weekend,8,2011-01-22,27,27.0,27,27
Weekend,8,2011-01-23,19,19.0,19,19
Weekend,8,2011-01-29,34,34.0,34,34
Weekend,8,2011-01-30,12,12.0,12,12
Weekend,8,2011-02-05,10,10.0,10,10
Weekend,8,2011-02-06,23,23.0,23,23
Weekend,8,2011-02-12,30,30.0,30,30
Weekend,8,2011-02-13,12,12.0,12,12
Weekend,8,2011-02-19,45,45.0,45,45
Weekend,8,2011-02-20,24,24.0,24,24
Weekend,8,2011-02-26,57,57.0,57,57
Weekend,8,2011-02-27,35,35.0,35,35
Weekend,8,2011-03-05,45,45.0,45,45
Weekend,8,2011-03-06,9,9.0,9,9
Weekend,8,2011-03-12,53,53.0,53,53
Weekend,8,2011-03-13,34,34.0,34,34
Weekend,8,2011-03-19,48,48.0,48,48
Weekend,8,2011-03-20,37,37.0,37,37
Weekend,8,2011-03-26,66,66.0,66,66
Weekend,8,2011-03-27,14,14.0,14,14
Weekend,8,2011-04-02,55,55.0,55,55
Weekend,8,2011-04-03,62,62.0,62,62
Weekend,8,2011-04-09,54,54.0,54,54
Weekend,8,2011-04-10,55,55.0,55,55
Weekend,8,2011-04-16,45,45.0,45,45
Weekend,8,2011-04-17,43,43.0,43,43
Weekend,8,2011-04-23,47,47.0,47,47
Weekend,8,2011-04-24,80,80.0,80,80
Weekend,8,2011-04-30,91,91.0,91,91
Weekend,8,2011-05-01,59,59.0,59,59
Weekend,8,2011-05-07,115,115.0,115,115
Weekend,8,2011-05-08,86,86.0,86,86
Weekend,8,2011-05-14,88,88.0,88,88
Weekend,8,2011-05-15,70,70.0,70,70
Weekend,8,2011-05-21,126,126.0,126,126
Weekend,8,2011-05-22,94,94.0,94,94
Weekend,8,2011-05-28,102,102.0,102,102
Weekend,8,2011-05-29,96,96.0,96,96
Weekend,8,2011-06-04,125,125.0,125,125
Weekend,8,2011-06-05,98,98.0,98,98
Weekend,8,2011-06-11,143,143.0,143,143
Weekend,8,2011-06-12,92,92.0,92,92
Weekend,8,2011-06-18,131,131.0,131,131
Weekend,8,2011-06-19,84,84.0,84,84
Weekend,8,2011-06-25,112,112.0,112,112
Weekend,8,2011-06-26,107,107.0,107,107
Weekend,8,2011-07-02,132,132.0,132,132
Weekend,8,2011-07-03,92,92.0,92,92
Weekend,8,2011-07-09,182,182.0,182,182
Weekend,8,2011-07-10,92,92.0,92,92
Weekend,8,2011-07-16,127,127.0,127,127
Weekend,8,2011-07-17,118,118.0,118,118
Weekend,8,2011-07-23,109,109.0,109,109
Weekend,8,2011-07-24,104,104.0,104,104
Weekend,8,2011-07-30,114,114.0,114,114
Weekend,8,2011-07-31,142,142.0,142,142
Weekend,8,2011-08-06,121,121.0,121,121
Weekend,8,2011-08-07,89,89.0,89,89
Weekend,8,2011-08-13,118,118.0,118,118
Weekend,8,2011-08-14,41,41.0,41,41
Weekend,8,2011-08-20,133,133.0,133,133
Weekend,8,2011-08-21,92,92.0,92,92
Weekend,8,2011-08-27,76,76.0,76,76
Weekend,8,2011-08-28,8,8.0,8,8
Weekend,8,2011-09-03,89,89.0,89,89
Weekend,8,2011-09-04,70,70.0,70,70
Weekend,8,2011-09-10,119,119.0,119,119
Weekend,8,2011-09-11,94,94.0,94,94
Weekend,8,2011-09-17,108,108.0,108,108
Weekend,8,2011-09-18,69,69.0,69,69
Weekend,8,2011-09-24,121,121.0,121,121
Weekend,8,2011-09-25,86,86.0,86,86
Weekend,8,2011-10-01,67,67.0,67,67
Weekend,8,2011-10-02,64,64.0,64,64
Weekend,8,2011-10-08,103,103.0,103,103
Weekend,8,2011-10-09,107,107.0,107,107
Weekend,8,2011-10-15,125,125.0,125,125
Weekend,8,2011-10-16,99,99.0,99,99
Weekend,8,2011-10-22,114,114.0,114,114
Weekend,8,2011-10-23,88,88.0,88,88
Weekend,8,2011-10-29,20,20.0,20,20
Weekend,8,2011-10-30,80,80.0,80,80
Weekend,8,2011-11-05,84,84.0,84,84
Weekend,8,2011-11-06,90,90.0,90,90
Weekend,8,2011-11-12,101,101.0,101,101
Weekend,8,2011-11-13,79,79.0,79,79
Weekend,8,2011-11-19,92,92.0,92,92
Weekend,8,2011-11-20,65,65.0,65,65
Weekend,8,2011-11-26,60,60.0,60,60
Weekend,8,2011-11-27,42,42.0,42,42
Weekend,8,2011-12-03,63,63.0,63,63
Weekend,8,2011-12-04,55,55.0,55,55
Weekend,8,2011-12-10,73,73.0,73,73
Weekend,8,2011-12-11,72,72.0,72,72
Weekend,8,2011-12-17,59,59.0,59,59
Weekend,8,2011-12-18,32,32.0,32,32
Weekend,8,2011-12-24,27,27.0,27,27
Weekend,8,2011-12-25,5,5.0,5,5
Weekend,8,2011-12-31,49,49.0,49,49
Weekend,8,2012-01-01,14,14.0,14,14
Weekend,8,2012-01-07,64,64.0,64,64
Weekend,8,2012-01-08,57,57.0,57,57
Weekend,8,2012-01-14,92,92.0,92,92
Weekend,8,2012-01-15,36,36.0,36,36
Weekend,8,2012-01-21,25,25.0,25,25
Weekend,8,2012-01-22,32,32.0,32,32
Weekend,8,2012-01-28,91,91.0,91,91
Weekend,8,2012-01-29,70,70.0,70,70
Weekend,8,2012-02-04,90,90.0,90,90
Weekend,8,2012-02-05,62,62.0,62,62
Weekend,8,2012-02-11,78,78.0,78,78
Weekend,8,2012-02-12,26,26.0,26,26
Weekend,8,2012-02-18,102,102.0,102,102
Weekend,8,2012-02-19,56,56.0,56,56
Weekend,8,2012-02-25,93,93.0,93,93
Weekend,8,2012-02-26,59,59.0,59,59
Weekend,8,2012-03-03,48,48.0,48,48
Weekend,8,2012-03-04,66,66.0,66,66
Weekend,8,2012-03-10,111,111.0,111,111
Weekend,8,2012-03-11,72,72.0,72,72
Weekend,8,2012-03-17,218,218.0,218,218
Weekend,8,2012-03-18,96,96.0,96,96
Weekend,8,2012-03-24,154,154.0,154,154
Weekend,8,2012-03-25,89,89.0,89,89
Weekend,8,2012-03-31,145,145.0,145,145
Weekend,8,2012-04-01,125,125.0,125,125
Weekend,8,2012-04-07,123,123.0,123,123
Weekend,8,2012-04-08,84,84.0,84,84
Weekend,8,2012-04-14,160,160.0,160,160
Weekend,8,2012-04-15,97,97.0,97,97
Weekend,8,2012-04-21,201,201.0,201,201
Weekend,8,2012-04-22,51,51.0,51,51
Weekend,8,2012-04-28,158,158.0,158,158
Weekend,8,2012-04-29,107,107.0,107,107
Weekend,8,2012-05-05,197,197.0,197,197
Weekend,8,2012-05-06,114,114.0,114,114
Weekend,8,2012-05-12,178,178.0,178,178
Weekend,8,2012-05-13,156,156.0,156,156
Weekend,8,2012-05-19,195,195.0,195,195
Weekend,8,2012-05-20,171,171.0,171,171
Weekend,8,2012-05-26,141,141.0,141,141
Weekend,8,2012-05-27,151,151.0,151,151
Weekend,8,2012-06-02,210,210.0,210,210
Weekend,8,2012-06-03,140,140.0,140,140
Weekend,8,2012-06-09,244,244.0,244,244
Weekend,8,2012-06-10,181,181.0,181,181
Weekend,8,2012-06-16,204,204.0,204,204
Weekend,8,2012-06-17,119,119.0,119,119
Weekend,8,2012-06-23,167,167.0,167,167
Weekend,8,2012-06-24,141,141.0,141,141
Weekend,8,2012-06-30,194,194.0,194,194
Weekend,8,2012-07-01,142,142.0,142,142
Weekend,8,2012-07-07,152,152.0,152,152
Weekend,8,2012-07-08,130,130.0,130,130
Weekend,8,2012-07-14,151,151.0,151,151
Weekend,8,2012-07-15,133,133.0,133,133
Weekend,8,2012-07-21,112,112.0,112,112
Weekend,8,2012-07-22,153,153.0,153,153
Weekend,8,2012-07-28,163,163.0,163,163
Weekend,8,2012-07-29,127,127.0,127,127
Weekend,8,2012-08-04,181,181.0,181,181
Weekend,8,2012-08-05,108,108.0,108,108
Weekend,8,2012-08-11,162,162.0,162,162
Weekend,8,2012-08-12,119,119.0,119,119
Weekend,8,2012-08-18,189,189.0,189,189
Weekend,8,2012-08-19,124,124.0,124,124
Weekend,8,2012-08-25,162,162.0,162,162
Weekend,8,2012-08-26,133,133.0,133,133
Weekend,8,2012-09-01,162,162.0,162,162
Weekend,8,2012-09-02,129,129.0,129,129
Weekend,8,2012-09-08,230,230.0,230,230
Weekend,8,2012-09-09,170,170.0,170,170
Weekend,8,2012-09-15,212,212.0,212,212
Weekend,8,2012-09-16,128,128.0,128,128
Weekend,8,2012-09-22,218,218.0,218,218
Weekend,8,2012-09-23,175,175.0,175,175
Weekend,8,2012-09-29,211,211.0,211,211
Weekend,8,2012-09-30,144,144.0,144,144
Weekend,8,2012-10-06,206,206.0,206,206
Weekend,8,2012-10-07,62,62.0,62,62
Weekend,8,2012-10-13,174,174.0,174,174
Weekend,8,2012-10-14,132,132.0,132,132
Weekend,8,2012-10-20,193,193.0,193,193
Weekend,8,2012-10-21,143,143.0,143,143
Weekend,8,2012-10-27,213,213.0,213,213
Weekend,8,2012-10-28,173,173.0,173,173
Weekend,8,2012-11-03,142,142.0,142,142
Weekend,8,2012-11-04,149,149.0,149,149
Weekend,8,2012-11-10,146,146.0,146,146
Weekend,8,2012-11-11,119,119.0,119,119
Weekend,8,2012-11-17,168,168.0,168,168
Weekend,8,2012-11-18,119,119.0,119,119
Weekend,8,2012-11-24,62,62.0,62,62
Weekend,8,2012-11-25,34,34.0,34,34
Weekend,8,2012-12-01,144,144.0,144,144
Weekend,8,2012-12-02,93,93.0,93,93
Weekend,8,2012-12-08,111,111.0,111,111
Weekend,8,2012-12-09,69,69.0,69,69
Weekend,8,2012-12-15,119,119.0,119,119
Weekend,8,2012-12-16,88,88.0,88,88
Weekend,8,2012-12-22,29,29.0,29,29
Weekend,8,2012-12-23,48,48.0,48,48
Weekend,8,2012-12-29,44,44.0,44,44
Weekend,8,2012-12-30,33,33.0,33,33
Weekend,9,2011-01-01,14,14.0,14,14
Weekend,9,2011-01-02,20,20.0,20,20
Weekend,9,2011-01-08,20,20.0,20,20
Weekend,9,2011-01-09,19,19.0,19,19
Weekend,9,2011-01-15,33,33.0,33,33
Weekend,9,2011-01-16,32,32.0,32,32
Weekend,9,2011-01-22,40,40.0,40,40
Weekend,9,2011-01-23,28,28.0,28,28
Weekend,9,2011-01-29,34,34.0,34,34
Weekend,9,2011-01-30,38,38.0,38,38
Weekend,9,2011-02-05,20,20.0,20,20
Weekend,9,2011-02-06,45,45.0,45,45
Weekend,9,2011-02-12,43,43.0,43,43
Weekend,9,2011-02-13,47,47.0,47,47
Weekend,9,2011-02-19,55,55.0,55,55
Weekend,9,2011-02-20,55,55.0,55,55
Weekend,9,2011-02-26,74,74.0,74,74
Weekend,9,2011-02-27,59,59.0,59,59
Weekend,9,2011-03-05,63,63.0,63,63
Weekend,9,2011-03-06,22,22.0,22,22
Weekend,9,2011-03-12,101,101.0,101,101
Weekend,9,2011-03-13,44,44.0,44,44
Weekend,9,2011-03-19,76,76.0,76,76
Weekend,9,2011-03-20,78,78.0,78,78
Weekend,9,2011-03-26,100,100.0,100,100
Weekend,9,2011-03-27,54,54.0,54,54
Weekend,9,2011-04-02,87,87.0,87,87
Weekend,9,2011-04-03,142,142.0,142,142
Weekend,9,2011-04-09,98,98.0,98,98
Weekend,9,2011-04-10,81,81.0,81,81
Weekend,9,2011-04-16,29,29.0,29,29
Weekend,9,2011-04-17,102,102.0,102,102
Weekend,9,2011-04-23,68,68.0,68,68
Weekend,9,2011-04-24,177,177.0,177,177
Weekend,9,2011-04-30,156,156.0,156,156
Weekend,9,2011-05-01,141,141.0,141,141
Weekend,9,2011-05-07,218,218.0,218,218
Weekend,9,2011-05-08,160,160.0,160,160
Weekend,9,2011-05-14,100,100.0,100,100
Weekend,9,2011-05-15,134,134.0,134,134
Weekend,9,2011-05-21,225,225.0,225,225
Weekend,9,2011-05-22,189,189.0,189,189
Weekend,9,2011-05-28,177,177.0,177,177
Weekend,9,2011-05-29,152,152.0,152,152
Weekend,9,2011-06-04,224,224.0,224,224
Weekend,9,2011-06-05,164,164.0,164,164
Weekend,9,2011-06-11,230,230.0,230,230
Weekend,9,2011-06-12,182,182.0,182,182
Weekend,9,2011-06-18,218,218.0,218,218
Weekend,9,2011-06-19,169,169.0,169,169
Weekend,9,2011-06-25,186,186.0,186,186
Weekend,9,2011-06-26,206,206.0,206,206
Weekend,9,2011-07-02,179,179.0,179,179
Weekend,9,2011-07-03,181,181.0,181,181
Weekend,9,2011-07-09,247,247.0,247,247
Weekend,9,2011-07-10,169,169.0,169,169
Weekend,9,2011-07-16,222,222.0,222,222
Weekend,9,2011-07-17,184,184.0,184,184
Weekend,9,2011-07-23,132,132.0,132,132
Weekend,9,2011-07-24,154,154.0,154,154
Weekend,9,2011-07-30,174,174.0,174,174
Weekend,9,2011-07-31,183,183.0,183,183
Weekend,9,2011-08-06,215,215.0,215,215
Weekend,9,2011-08-07,184,184.0,184,184
Weekend,9,2011-08-13,208,208.0,208,208
Weekend,9,2011-08-14,103,103.0,103,103
Weekend,9,2011-08-20,190,190.0,190,190
Weekend,9,2011-08-21,231,231.0,231,231
Weekend,9,2011-08-27,156,156.0,156,156
Weekend,9,2011-08-28,53,53.0,53,53
Weekend,9,2011-09-03,201,201.0,201,201
Weekend,9,2011-09-04,189,189.0,189,189
Weekend,9,2011-09-10,207,207.0,207,207
Weekend,9,2011-09-11,227,227.0,227,227
Weekend,9,2011-09-17,177,177.0,177,177
Weekend,9,2011-09-18,140,140.0,140,140
Weekend,9,2011-09-24,175,175.0,175,175
Weekend,9,2011-09-25,155,155.0,155,155
Weekend,9,2011-10-01,129,129.0,129,129
Weekend,9,2011-10-02,115,115.0,115,115
Weekend,9,2011-10-08,217,217.0,217,217
Weekend,9,2011-10-09,185,185.0,185,185
Weekend,9,2011-10-15,207,207.0,207,207
Weekend,9,2011-10-16,190,190.0,190,190
Weekend,9,2011-10-22,169,169.0,169,169
Weekend,9,2011-10-23,143,143.0,143,143
Weekend,9,2011-10-29,20,20.0,20,20
Weekend,9,2011-10-30,147,147.0,147,147
Weekend,9,2011-11-05,141,141.0,141,141
Weekend,9,2011-11-06,170,170.0,170,170
Weekend,9,2011-11-12,160,160.0,160,160
Weekend,9,2011-11-13,135,135.0,135,135
Weekend,9,2011-11-19,142,142.0,142,142
Weekend,9,2011-11-20,138,138.0,138,138
Weekend,9,2011-11-26,83,83.0,83,83
Weekend,9,2011-11-27,111,111.0,111,111
Weekend,9,2011-12-03,124,124.0,124,124
Weekend,9,2011-12-04,126,126.0,126,126
Weekend,9,2011-12-10,149,149.0,149,149
Weekend,9,2011-12-11,107,107.0,107,107
Weekend,9,2011-12-17,100,100.0,100,100
Weekend,9,2011-12-18,81,81.0,81,81
Weekend,9,2011-12-24,56,56.0,56,56
Weekend,9,2011-12-25,23,23.0,23,23
Weekend,9,2011-12-31,90,90.0,90,90
Weekend,9,2012-01-01,40,40.0,40,40
Weekend,9,2012-01-07,130,130.0,130,130
Weekend,9,2012-01-08,125,125.0,125,125
Weekend,9,2012-01-14,81,81.0,81,81
Weekend,9,2012-01-15,90,90.0,90,90
Weekend,9,2012-01-21,42,42.0,42,42
Weekend,9,2012-01-22,63,63.0,63,63
Weekend,9,2012-01-28,158,158.0,158,158
Weekend,9,2012-01-29,111,111.0,111,111
Weekend,9,2012-02-04,157,157.0,157,157
Weekend,9,2012-02-05,92,92.0,92,92
Weekend,9,2012-02-11,90,90.0,90,90
Weekend,9,2012-02-12,63,63.0,63,63
Weekend,9,2012-02-18,138,138.0,138,138
Weekend,9,2012-02-19,93,93.0,93,93
Weekend,9,2012-02-25,122,122.0,122,122
Weekend,9,2012-02-26,87,87.0,87,87
Weekend,9,2012-03-03,94,94.0,94,94
Weekend,9,2012-03-04,118,118.0,118,118
Weekend,9,2012-03-10,148,148.0,148,148
Weekend,9,2012-03-11,90,90.0,90,90
Weekend,9,2012-03-17,321,321.0,321,321
Weekend,9,2012-03-18,178,178.0,178,178
Weekend,9,2012-03-24,249,249.0,249,249
Weekend,9,2012-03-25,118,118.0,118,118
Weekend,9,2012-03-31,223,223.0,223,223
Weekend,9,2012-04-01,275,275.0,275,275
Weekend,9,2012-04-07,276,276.0,276,276
Weekend,9,2012-04-08,179,179.0,179,179
Weekend,9,2012-04-14,265,265.0,265,265
Weekend,9,2012-04-15,251,251.0,251,251
Weekend,9,2012-04-21,331,331.0,331,331
Weekend,9,2012-04-22,79,79.0,79,79
Weekend,9,2012-04-28,214,214.0,214,214
Weekend,9,2012-04-29,185,185.0,185,185
Weekend,9,2012-05-05,284,284.0,284,284
Weekend,9,2012-05-06,191,191.0,191,191
Weekend,9,2012-05-12,335,335.0,335,335
Weekend,9,2012-05-13,222,222.0,222,222
Weekend,9,2012-05-19,292,292.0,292,292
Weekend,9,2012-05-20,313,313.0,313,313
Weekend,9,2012-05-26,289,289.0,289,289
Weekend,9,2012-05-27,270,270.0,270,270
Weekend,9,2012-06-02,332,332.0,332,332
Weekend,9,2012-06-03,300,300.0,300,300
Weekend,9,2012-06-09,340,340.0,340,340
Weekend,9,2012-06-10,266,266.0,266,266
Weekend,9,2012-06-16,367,367.0,367,367
Weekend,9,2012-06-17,274,274.0,274,274
Weekend,9,2012-06-23,332,332.0,332,332
Weekend,9,2012-06-24,232,232.0,232,232
Weekend,9,2012-06-30,275,275.0,275,275
Weekend,9,2012-07-01,219,219.0,219,219
Weekend,9,2012-07-07,256,256.0,256,256
Weekend,9,2012-07-08,242,242.0,242,242
Weekend,9,2012-07-14,282,282.0,282,282
Weekend,9,2012-07-15,221,221.0,221,221
Weekend,9,2012-07-21,207,207.0,207,207
Weekend,9,2012-07-22,258,258.0,258,258
Weekend,9,2012-07-28,337,337.0,337,337
Weekend,9,2012-07-29,226,226.0,226,226
Weekend,9,2012-08-04,278,278.0,278,278
Weekend,9,2012-08-05,229,229.0,229,229
Weekend,9,2012-08-11,271,271.0,271,271
Weekend,9,2012-08-12,217,217.0,217,217
Weekend,9,2012-08-18,292,292.0,292,292
Weekend,9,2012-08-19,270,270.0,270,270
Weekend,9,2012-08-25,288,288.0,288,288
Weekend,9,2012-08-26,263,263.0,263,263
Weekend,9,2012-09-01,237,237.0,237,237
Weekend,9,2012-09-02,232,232.0,232,232
Weekend,9,2012-09-08,348,348.0,348,348
Weekend,9,2012-09-09,299,299.0,299,299
Weekend,9,2012-09-15,342,342.0,342,342
Weekend,9,2012-09-16,296,296.0,296,296
Weekend,9,2012-09-22,377,377.0,377,377
Weekend,9,2012-09-23,276,276.0,276,276
Weekend,9,2012-09-29,332,332.0,332,332
Weekend,9,2012-09-30,285,285.0,285,285
Weekend,9,2012-10-06,395,395.0,395,395
Weekend,9,2012-10-07,86,86.0,86,86
Weekend,9,2012-10-13,266,266.0,266,266
Weekend,9,2012-10-14,223,223.0,223,223
Weekend,9,2012-10-20,363,363.0,363,363
Weekend,9,2012-10-21,269,269.0,269,269
Weekend,9,2012-10-27,328,328.0,328,328
Weekend,9,2012-10-28,330,330.0,330,330
Weekend,9,2012-11-03,219,219.0,219,219
Weekend,9,2012-11-04,217,217.0,217,217
Weekend,9,2012-11-10,259,259.0,259,259
Weekend,9,2012-11-11,273,273.0,273,273
Weekend,9,2012-11-17,248,248.0,248,248
Weekend,9,2012-11-18,204,204.0,204,204
